STUDENT_ID,SCHEMA_ID,ARTEFACT_DIMENSION,ALGORITHM_DIMENSION,AGE_CATEGORY,AGE,GENDER,SESSION_ID,HARMOS_GRADE,SCHOOL_ID,CAT_SCORE,DOMAIN,CANTON_NAME
22,1,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
22,2,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
22,3,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
22,4,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
22,5,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
22,6,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
22,7,2,2,From 14 to 16 years old,14,Female,3.0,11,C,4,Unplugged,Ticino (TI)
22,8,2,2,From 14 to 16 years old,14,Female,3.0,11,C,4,Unplugged,Ticino (TI)
22,9,2,2,From 14 to 16 years old,14,Female,3.0,11,C,4,Unplugged,Ticino (TI)
22,10,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
22,11,2,2,From 14 to 16 years old,14,Female,3.0,11,C,4,Unplugged,Ticino (TI)
22,12,2,0,From 14 to 16 years old,14,Female,3.0,11,C,2,Unplugged,Ticino (TI)
23,1,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
23,2,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
23,3,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
23,4,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
23,5,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
23,6,1,1,From 14 to 16 years old,14,Female,3.0,11,C,2,Unplugged,Ticino (TI)
23,7,2,2,From 14 to 16 years old,14,Female,3.0,11,C,4,Unplugged,Ticino (TI)
23,8,2,2,From 14 to 16 years old,14,Female,3.0,11,C,4,Unplugged,Ticino (TI)
23,9,2,2,From 14 to 16 years old,14,Female,3.0,11,C,4,Unplugged,Ticino (TI)
23,10,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
23,11,2,1,From 14 to 16 years old,14,Female,3.0,11,C,3,Unplugged,Ticino (TI)
23,12,2,0,From 14 to 16 years old,14,Female,3.0,11,C,2,Unplugged,Ticino (TI)
24,1,2,1,From 14 to 16 years old,15,Female,3.0,11,C,3,Unplugged,Ticino (TI)
24,2,2,1,From 14 to 16 years old,15,Female,3.0,11,C,3,Unplugged,Ticino (TI)
24,3,2,2,From 14 to 16 years old,15,Female,3.0,11,C,4,Unplugged,Ticino (TI)
24,4,2,1,From 14 to 16 years old,15,Female,3.0,11,C,3,Unplugged,Ticino (TI)
24,5,2,1,From 14 to 16 years old,15,Female,3.0,11,C,3,Unplugged,Ticino (TI)
24,6,1,1,From 14 to 16 years old,15,Female,3.0,11,C,2,Unplugged,Ticino (TI)
24,7,1,0,From 14 to 16 years old,15,Female,3.0,11,C,1,Unplugged,Ticino (TI)
24,8,1,0,From 14 to 16 years old,15,Female,3.0,11,C,1,Unplugged,Ticino (TI)
24,9,1,0,From 14 to 16 years old,15,Female,3.0,11,C,1,Unplugged,Ticino (TI)
24,10,1,1,From 14 to 16 years old,15,Female,3.0,11,C,2,Unplugged,Ticino (TI)
24,11,1,1,From 14 to 16 years old,15,Female,3.0,11,C,2,Unplugged,Ticino (TI)
24,12,1,0,From 14 to 16 years old,15,Female,3.0,11,C,1,Unplugged,Ticino (TI)
25,1,2,1,From 14 to 16 years old,15,Female,3.0,11,C,3,Unplugged,Ticino (TI)
25,2,1,1,From 14 to 16 years old,15,Female,3.0,11,C,2,Unplugged,Ticino (TI)
25,3,1,1,From 14 to 16 years old,15,Female,3.0,11,C,2,Unplugged,Ticino (TI)
25,4,1,1,From 14 to 16 years old,15,Female,3.0,11,C,2,Unplugged,Ticino (TI)
25,5,1,1,From 14 to 16 years old,15,Female,3.0,11,C,2,Unplugged,Ticino (TI)
25,6,1,1,From 14 to 16 years old,15,Female,3.0,11,C,2,Unplugged,Ticino (TI)
25,7,1,0,From 14 to 16 years old,15,Female,3.0,11,C,1,Unplugged,Ticino (TI)
25,8,1,1,From 14 to 16 years old,15,Female,3.0,11,C,2,Unplugged,Ticino (TI)
25,9,1,2,From 14 to 16 years old,15,Female,3.0,11,C,3,Unplugged,Ticino (TI)
25,10,1,2,From 14 to 16 years old,15,Female,3.0,11,C,3,Unplugged,Ticino (TI)
25,11,1,1,From 14 to 16 years old,15,Female,3.0,11,C,2,Unplugged,Ticino (TI)
25,12,1,1,From 14 to 16 years old,15,Female,3.0,11,C,2,Unplugged,Ticino (TI)
26,1,2,1,From 14 to 16 years old,14,Male,3.0,11,C,3,Unplugged,Ticino (TI)
26,2,2,1,From 14 to 16 years old,14,Male,3.0,11,C,3,Unplugged,Ticino (TI)
26,3,2,1,From 14 to 16 years old,14,Male,3.0,11,C,3,Unplugged,Ticino (TI)
26,4,2,1,From 14 to 16 years old,14,Male,3.0,11,C,3,Unplugged,Ticino (TI)
26,5,2,1,From 14 to 16 years old,14,Male,3.0,11,C,3,Unplugged,Ticino (TI)
26,6,1,1,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
26,7,2,2,From 14 to 16 years old,14,Male,3.0,11,C,4,Unplugged,Ticino (TI)
26,8,2,2,From 14 to 16 years old,14,Male,3.0,11,C,4,Unplugged,Ticino (TI)
26,9,2,2,From 14 to 16 years old,14,Male,3.0,11,C,4,Unplugged,Ticino (TI)
26,10,2,0,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
26,11,2,0,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
26,12,2,0,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
27,1,2,1,From 14 to 16 years old,14,Male,3.0,11,C,3,Unplugged,Ticino (TI)
27,2,2,2,From 14 to 16 years old,14,Male,3.0,11,C,4,Unplugged,Ticino (TI)
27,3,2,1,From 14 to 16 years old,14,Male,3.0,11,C,3,Unplugged,Ticino (TI)
27,4,2,2,From 14 to 16 years old,14,Male,3.0,11,C,4,Unplugged,Ticino (TI)
27,5,2,1,From 14 to 16 years old,14,Male,3.0,11,C,3,Unplugged,Ticino (TI)
27,6,2,1,From 14 to 16 years old,14,Male,3.0,11,C,3,Unplugged,Ticino (TI)
27,7,2,0,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
27,8,2,0,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
27,9,2,0,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
27,10,2,0,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
27,11,2,0,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
27,12,2,0,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
28,1,2,1,From 14 to 16 years old,14,Male,3.0,11,C,3,Unplugged,Ticino (TI)
28,2,1,1,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
28,3,1,1,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
28,4,1,2,From 14 to 16 years old,14,Male,3.0,11,C,3,Unplugged,Ticino (TI)
28,5,2,1,From 14 to 16 years old,14,Male,3.0,11,C,3,Unplugged,Ticino (TI)
28,6,1,1,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
28,7,1,0,From 14 to 16 years old,14,Male,3.0,11,C,1,Unplugged,Ticino (TI)
28,8,1,0,From 14 to 16 years old,14,Male,3.0,11,C,1,Unplugged,Ticino (TI)
28,9,1,0,From 14 to 16 years old,14,Male,3.0,11,C,1,Unplugged,Ticino (TI)
28,10,1,0,From 14 to 16 years old,14,Male,3.0,11,C,1,Unplugged,Ticino (TI)
28,11,1,0,From 14 to 16 years old,14,Male,3.0,11,C,1,Unplugged,Ticino (TI)
28,12,2,0,From 14 to 16 years old,14,Male,3.0,11,C,2,Unplugged,Ticino (TI)
29,1,2,1,From 14 to 16 years old,16,Female,3.0,11,C,3,Unplugged,Ticino (TI)
29,2,2,1,From 14 to 16 years old,16,Female,3.0,11,C,3,Unplugged,Ticino (TI)
29,3,2,2,From 14 to 16 years old,16,Female,3.0,11,C,4,Unplugged,Ticino (TI)
29,4,2,2,From 14 to 16 years old,16,Female,3.0,11,C,4,Unplugged,Ticino (TI)
29,5,2,1,From 14 to 16 years old,16,Female,3.0,11,C,3,Unplugged,Ticino (TI)
29,6,2,1,From 14 to 16 years old,16,Female,3.0,11,C,3,Unplugged,Ticino (TI)
29,7,2,2,From 14 to 16 years old,16,Female,3.0,11,C,4,Unplugged,Ticino (TI)
29,8,2,2,From 14 to 16 years old,16,Female,3.0,11,C,4,Unplugged,Ticino (TI)
29,9,2,2,From 14 to 16 years old,16,Female,3.0,11,C,4,Unplugged,Ticino (TI)
29,10,2,2,From 14 to 16 years old,16,Female,3.0,11,C,4,Unplugged,Ticino (TI)
29,11,2,1,From 14 to 16 years old,16,Female,3.0,11,C,3,Unplugged,Ticino (TI)
29,12,2,0,From 14 to 16 years old,16,Female,3.0,11,C,2,Unplugged,Ticino (TI)
30,1,2,1,From 3 to 6 years old,6,Male,1.0,2,A,3,Unplugged,Ticino (TI)
30,2,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
30,3,2,1,From 3 to 6 years old,6,Male,1.0,2,A,3,Unplugged,Ticino (TI)
30,4,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
30,5,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
30,6,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
30,7,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
30,8,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
30,9,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
30,10,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
30,11,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
30,12,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
31,1,2,1,From 3 to 6 years old,4,Male,1.0,1,A,3,Unplugged,Ticino (TI)
31,2,1,1,From 3 to 6 years old,4,Male,1.0,1,A,2,Unplugged,Ticino (TI)
31,3,1,1,From 3 to 6 years old,4,Male,1.0,1,A,2,Unplugged,Ticino (TI)
31,4,1,1,From 3 to 6 years old,4,Male,1.0,1,A,2,Unplugged,Ticino (TI)
31,5,1,1,From 3 to 6 years old,4,Male,1.0,1,A,2,Unplugged,Ticino (TI)
31,6,1,1,From 3 to 6 years old,4,Male,1.0,1,A,2,Unplugged,Ticino (TI)
31,7,0,0,From 3 to 6 years old,4,Male,1.0,1,A,0,Unplugged,Ticino (TI)
31,10,1,1,From 3 to 6 years old,4,Male,1.0,1,A,2,Unplugged,Ticino (TI)
31,11,1,2,From 3 to 6 years old,4,Male,1.0,1,A,3,Unplugged,Ticino (TI)
32,1,2,1,From 3 to 6 years old,5,Male,1.0,2,A,3,Unplugged,Ticino (TI)
32,2,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
32,3,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
32,4,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
32,5,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
32,6,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
32,7,1,0,From 3 to 6 years old,5,Male,1.0,2,A,1,Unplugged,Ticino (TI)
32,8,1,0,From 3 to 6 years old,5,Male,1.0,2,A,1,Unplugged,Ticino (TI)
32,9,1,0,From 3 to 6 years old,5,Male,1.0,2,A,1,Unplugged,Ticino (TI)
32,10,1,2,From 3 to 6 years old,5,Male,1.0,2,A,3,Unplugged,Ticino (TI)
32,11,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
32,12,1,0,From 3 to 6 years old,5,Male,1.0,2,A,1,Unplugged,Ticino (TI)
33,1,2,1,From 3 to 6 years old,3,Male,1.0,0,A,3,Unplugged,Ticino (TI)
33,2,1,1,From 3 to 6 years old,3,Male,1.0,0,A,2,Unplugged,Ticino (TI)
33,3,1,1,From 3 to 6 years old,3,Male,1.0,0,A,2,Unplugged,Ticino (TI)
33,4,0,1,From 3 to 6 years old,3,Male,1.0,0,A,1,Unplugged,Ticino (TI)
33,5,1,1,From 3 to 6 years old,3,Male,1.0,0,A,2,Unplugged,Ticino (TI)
33,6,1,1,From 3 to 6 years old,3,Male,1.0,0,A,2,Unplugged,Ticino (TI)
33,7,1,1,From 3 to 6 years old,3,Male,1.0,0,A,2,Unplugged,Ticino (TI)
34,1,2,1,From 3 to 6 years old,5,Female,1.0,1,A,3,Unplugged,Ticino (TI)
34,2,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
34,3,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
34,4,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
34,5,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
34,6,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
34,7,1,0,From 3 to 6 years old,5,Female,1.0,1,A,1,Unplugged,Ticino (TI)
34,8,1,0,From 3 to 6 years old,5,Female,1.0,1,A,1,Unplugged,Ticino (TI)
34,9,1,0,From 3 to 6 years old,5,Female,1.0,1,A,1,Unplugged,Ticino (TI)
34,10,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
34,11,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
34,12,1,0,From 3 to 6 years old,5,Female,1.0,1,A,1,Unplugged,Ticino (TI)
35,1,2,1,From 3 to 6 years old,5,Female,1.0,1,A,3,Unplugged,Ticino (TI)
35,2,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
35,3,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
35,4,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
35,5,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
35,6,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
35,7,1,0,From 3 to 6 years old,5,Female,1.0,1,A,1,Unplugged,Ticino (TI)
35,8,1,0,From 3 to 6 years old,5,Female,1.0,1,A,1,Unplugged,Ticino (TI)
35,9,1,0,From 3 to 6 years old,5,Female,1.0,1,A,1,Unplugged,Ticino (TI)
35,10,1,2,From 3 to 6 years old,5,Female,1.0,1,A,3,Unplugged,Ticino (TI)
35,11,1,1,From 3 to 6 years old,5,Female,1.0,1,A,2,Unplugged,Ticino (TI)
35,12,1,0,From 3 to 6 years old,5,Female,1.0,1,A,1,Unplugged,Ticino (TI)
36,1,2,1,From 3 to 6 years old,5,Male,1.0,2,A,3,Unplugged,Ticino (TI)
36,2,2,1,From 3 to 6 years old,5,Male,1.0,2,A,3,Unplugged,Ticino (TI)
36,3,1,2,From 3 to 6 years old,5,Male,1.0,2,A,3,Unplugged,Ticino (TI)
36,4,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
36,5,2,1,From 3 to 6 years old,5,Male,1.0,2,A,3,Unplugged,Ticino (TI)
36,6,2,1,From 3 to 6 years old,5,Male,1.0,2,A,3,Unplugged,Ticino (TI)
36,7,1,0,From 3 to 6 years old,5,Male,1.0,2,A,1,Unplugged,Ticino (TI)
36,8,1,0,From 3 to 6 years old,5,Male,1.0,2,A,1,Unplugged,Ticino (TI)
36,9,1,0,From 3 to 6 years old,5,Male,1.0,2,A,1,Unplugged,Ticino (TI)
36,10,1,2,From 3 to 6 years old,5,Male,1.0,2,A,3,Unplugged,Ticino (TI)
36,11,1,2,From 3 to 6 years old,5,Male,1.0,2,A,3,Unplugged,Ticino (TI)
36,12,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
37,1,2,1,From 3 to 6 years old,6,Female,1.0,2,A,3,Unplugged,Ticino (TI)
37,2,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
37,3,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
37,4,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
37,5,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
37,6,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
37,7,1,0,From 3 to 6 years old,6,Female,1.0,2,A,1,Unplugged,Ticino (TI)
37,8,1,0,From 3 to 6 years old,6,Female,1.0,2,A,1,Unplugged,Ticino (TI)
37,9,1,0,From 3 to 6 years old,6,Female,1.0,2,A,1,Unplugged,Ticino (TI)
37,10,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
37,11,1,2,From 3 to 6 years old,6,Female,1.0,2,A,3,Unplugged,Ticino (TI)
37,12,1,0,From 3 to 6 years old,6,Female,1.0,2,A,1,Unplugged,Ticino (TI)
38,1,2,1,From 3 to 6 years old,5,Male,1.0,1,A,3,Unplugged,Ticino (TI)
38,2,1,1,From 3 to 6 years old,5,Male,1.0,1,A,2,Unplugged,Ticino (TI)
38,3,1,1,From 3 to 6 years old,5,Male,1.0,1,A,2,Unplugged,Ticino (TI)
38,4,1,1,From 3 to 6 years old,5,Male,1.0,1,A,2,Unplugged,Ticino (TI)
38,5,1,1,From 3 to 6 years old,5,Male,1.0,1,A,2,Unplugged,Ticino (TI)
38,6,1,0,From 3 to 6 years old,5,Male,1.0,1,A,1,Unplugged,Ticino (TI)
38,7,1,0,From 3 to 6 years old,5,Male,1.0,1,A,1,Unplugged,Ticino (TI)
38,8,1,0,From 3 to 6 years old,5,Male,1.0,1,A,1,Unplugged,Ticino (TI)
38,9,1,0,From 3 to 6 years old,5,Male,1.0,1,A,1,Unplugged,Ticino (TI)
38,10,1,2,From 3 to 6 years old,5,Male,1.0,1,A,3,Unplugged,Ticino (TI)
38,11,1,1,From 3 to 6 years old,5,Male,1.0,1,A,2,Unplugged,Ticino (TI)
38,12,1,0,From 3 to 6 years old,5,Male,1.0,1,A,1,Unplugged,Ticino (TI)
39,1,2,1,From 3 to 6 years old,5,Female,1.0,2,A,3,Unplugged,Ticino (TI)
39,2,2,1,From 3 to 6 years old,5,Female,1.0,2,A,3,Unplugged,Ticino (TI)
39,3,2,1,From 3 to 6 years old,5,Female,1.0,2,A,3,Unplugged,Ticino (TI)
39,4,2,1,From 3 to 6 years old,5,Female,1.0,2,A,3,Unplugged,Ticino (TI)
39,5,2,1,From 3 to 6 years old,5,Female,1.0,2,A,3,Unplugged,Ticino (TI)
39,6,2,1,From 3 to 6 years old,5,Female,1.0,2,A,3,Unplugged,Ticino (TI)
39,7,2,2,From 3 to 6 years old,5,Female,1.0,2,A,4,Unplugged,Ticino (TI)
39,8,2,2,From 3 to 6 years old,5,Female,1.0,2,A,4,Unplugged,Ticino (TI)
39,9,2,2,From 3 to 6 years old,5,Female,1.0,2,A,4,Unplugged,Ticino (TI)
39,10,1,2,From 3 to 6 years old,5,Female,1.0,2,A,3,Unplugged,Ticino (TI)
39,11,1,2,From 3 to 6 years old,5,Female,1.0,2,A,3,Unplugged,Ticino (TI)
39,12,1,0,From 3 to 6 years old,5,Female,1.0,2,A,1,Unplugged,Ticino (TI)
40,1,2,1,From 3 to 6 years old,4,Male,1.0,0,A,3,Unplugged,Ticino (TI)
40,2,1,1,From 3 to 6 years old,4,Male,1.0,0,A,2,Unplugged,Ticino (TI)
40,3,1,1,From 3 to 6 years old,4,Male,1.0,0,A,2,Unplugged,Ticino (TI)
40,4,1,1,From 3 to 6 years old,4,Male,1.0,0,A,2,Unplugged,Ticino (TI)
40,5,1,1,From 3 to 6 years old,4,Male,1.0,0,A,2,Unplugged,Ticino (TI)
40,6,0,0,From 3 to 6 years old,4,Male,1.0,0,A,0,Unplugged,Ticino (TI)
40,7,1,1,From 3 to 6 years old,4,Male,1.0,0,A,2,Unplugged,Ticino (TI)
40,8,0,0,From 3 to 6 years old,4,Male,1.0,0,A,0,Unplugged,Ticino (TI)
40,9,0,0,From 3 to 6 years old,4,Male,1.0,0,A,0,Unplugged,Ticino (TI)
40,10,1,0,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
40,11,0,1,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
40,12,0,1,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
41,1,2,1,From 3 to 6 years old,4,Female,1.0,1,A,3,Unplugged,Ticino (TI)
41,2,1,1,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
41,3,1,1,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
41,4,1,1,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
41,5,1,1,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
41,6,1,1,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
41,7,1,0,From 3 to 6 years old,4,Female,1.0,1,A,1,Unplugged,Ticino (TI)
41,8,1,0,From 3 to 6 years old,4,Female,1.0,1,A,1,Unplugged,Ticino (TI)
41,9,1,0,From 3 to 6 years old,4,Female,1.0,1,A,1,Unplugged,Ticino (TI)
41,10,1,1,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
41,11,0,2,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
41,12,1,1,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
42,1,2,1,From 3 to 6 years old,5,Male,1.0,2,A,3,Unplugged,Ticino (TI)
42,2,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
42,3,2,1,From 3 to 6 years old,5,Male,1.0,2,A,3,Unplugged,Ticino (TI)
42,4,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
42,5,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
42,6,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
42,7,1,0,From 3 to 6 years old,5,Male,1.0,2,A,1,Unplugged,Ticino (TI)
42,8,1,0,From 3 to 6 years old,5,Male,1.0,2,A,1,Unplugged,Ticino (TI)
42,9,1,0,From 3 to 6 years old,5,Male,1.0,2,A,1,Unplugged,Ticino (TI)
42,10,1,2,From 3 to 6 years old,5,Male,1.0,2,A,3,Unplugged,Ticino (TI)
42,11,1,1,From 3 to 6 years old,5,Male,1.0,2,A,2,Unplugged,Ticino (TI)
42,12,1,0,From 3 to 6 years old,5,Male,1.0,2,A,1,Unplugged,Ticino (TI)
43,1,2,1,From 3 to 6 years old,6,Female,1.0,2,A,3,Unplugged,Ticino (TI)
43,2,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
43,3,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
43,4,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
43,5,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
43,6,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
43,7,1,2,From 3 to 6 years old,6,Female,1.0,2,A,3,Unplugged,Ticino (TI)
43,8,1,0,From 3 to 6 years old,6,Female,1.0,2,A,1,Unplugged,Ticino (TI)
43,9,1,0,From 3 to 6 years old,6,Female,1.0,2,A,1,Unplugged,Ticino (TI)
43,10,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
43,11,1,1,From 3 to 6 years old,6,Female,1.0,2,A,2,Unplugged,Ticino (TI)
43,12,1,0,From 3 to 6 years old,6,Female,1.0,2,A,1,Unplugged,Ticino (TI)
45,1,0,0,From 3 to 6 years old,6,Male,1.0,2,A,0,Unplugged,Ticino (TI)
45,2,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
45,3,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
