STUDENT_ID,SCHEMA_ID,ARTEFACT_DIMENSION,ALGORITHM_DIMENSION,AGE_CATEGORY,AGE,GENDER,SESSION_ID,HARMOS_GRADE,SCHOOL_ID,CAT_SCORE,DOMAIN,CANTON_NAME
45,4,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
45,5,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
45,6,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
45,7,0,0,From 3 to 6 years old,6,Male,1.0,2,A,0,Unplugged,Ticino (TI)
45,8,0,0,From 3 to 6 years old,6,Male,1.0,2,A,0,Unplugged,Ticino (TI)
45,9,0,0,From 3 to 6 years old,6,Male,1.0,2,A,0,Unplugged,Ticino (TI)
45,10,0,0,From 3 to 6 years old,6,Male,1.0,2,A,0,Unplugged,Ticino (TI)
45,11,0,1,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
45,12,0,0,From 3 to 6 years old,6,Male,1.0,2,A,0,Unplugged,Ticino (TI)
46,1,2,1,From 3 to 6 years old,4,Male,1.0,0,A,3,Unplugged,Ticino (TI)
46,2,0,0,From 3 to 6 years old,4,Male,1.0,0,A,0,Unplugged,Ticino (TI)
46,3,1,1,From 3 to 6 years old,4,Male,1.0,0,A,2,Unplugged,Ticino (TI)
46,4,1,0,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
46,5,1,1,From 3 to 6 years old,4,Male,1.0,0,A,2,Unplugged,Ticino (TI)
46,6,1,0,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
46,7,1,0,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
46,8,0,2,From 3 to 6 years old,4,Male,1.0,0,A,2,Unplugged,Ticino (TI)
46,9,0,0,From 3 to 6 years old,4,Male,1.0,0,A,0,Unplugged,Ticino (TI)
46,10,0,1,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
46,11,0,1,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
46,12,0,1,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
47,1,2,1,From 3 to 6 years old,4,Female,1.0,1,A,3,Unplugged,Ticino (TI)
47,2,1,1,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
47,3,1,1,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
47,4,1,1,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
47,5,1,1,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
47,6,1,1,From 3 to 6 years old,4,Female,1.0,1,A,2,Unplugged,Ticino (TI)
47,7,0,0,From 3 to 6 years old,4,Female,1.0,1,A,0,Unplugged,Ticino (TI)
47,8,0,0,From 3 to 6 years old,4,Female,1.0,1,A,0,Unplugged,Ticino (TI)
47,9,0,0,From 3 to 6 years old,4,Female,1.0,1,A,0,Unplugged,Ticino (TI)
47,10,0,1,From 3 to 6 years old,4,Female,1.0,1,A,1,Unplugged,Ticino (TI)
47,11,0,1,From 3 to 6 years old,4,Female,1.0,1,A,1,Unplugged,Ticino (TI)
47,12,0,0,From 3 to 6 years old,4,Female,1.0,1,A,0,Unplugged,Ticino (TI)
49,1,2,1,From 3 to 6 years old,5,Female,1.0,2,A,3,Unplugged,Ticino (TI)
49,2,1,1,From 3 to 6 years old,5,Female,1.0,2,A,2,Unplugged,Ticino (TI)
49,3,1,1,From 3 to 6 years old,5,Female,1.0,2,A,2,Unplugged,Ticino (TI)
49,4,1,1,From 3 to 6 years old,5,Female,1.0,2,A,2,Unplugged,Ticino (TI)
49,5,1,1,From 3 to 6 years old,5,Female,1.0,2,A,2,Unplugged,Ticino (TI)
49,6,1,1,From 3 to 6 years old,5,Female,1.0,2,A,2,Unplugged,Ticino (TI)
49,7,1,0,From 3 to 6 years old,5,Female,1.0,2,A,1,Unplugged,Ticino (TI)
49,8,1,0,From 3 to 6 years old,5,Female,1.0,2,A,1,Unplugged,Ticino (TI)
49,9,1,0,From 3 to 6 years old,5,Female,1.0,2,A,1,Unplugged,Ticino (TI)
49,10,1,0,From 3 to 6 years old,5,Female,1.0,2,A,1,Unplugged,Ticino (TI)
49,11,1,0,From 3 to 6 years old,5,Female,1.0,2,A,1,Unplugged,Ticino (TI)
49,12,1,0,From 3 to 6 years old,5,Female,1.0,2,A,1,Unplugged,Ticino (TI)
50,1,2,1,From 3 to 6 years old,6,Male,1.0,2,A,3,Unplugged,Ticino (TI)
50,2,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
50,3,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
50,4,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
50,5,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
50,6,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
50,7,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
50,8,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
50,9,0,0,From 3 to 6 years old,6,Male,1.0,2,A,0,Unplugged,Ticino (TI)
50,10,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
50,11,0,0,From 3 to 6 years old,6,Male,1.0,2,A,0,Unplugged,Ticino (TI)
50,12,0,0,From 3 to 6 years old,6,Male,1.0,2,A,0,Unplugged,Ticino (TI)
51,1,2,1,From 3 to 6 years old,4,Male,1.0,0,A,3,Unplugged,Ticino (TI)
51,2,0,0,From 3 to 6 years old,4,Male,1.0,0,A,0,Unplugged,Ticino (TI)
51,3,0,1,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
51,4,0,1,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
51,5,0,1,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
51,6,0,1,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
51,7,0,1,From 3 to 6 years old,4,Male,1.0,0,A,1,Unplugged,Ticino (TI)
51,8,0,0,From 3 to 6 years old,4,Male,1.0,0,A,0,Unplugged,Ticino (TI)
51,10,0,0,From 3 to 6 years old,4,Male,1.0,0,A,0,Unplugged,Ticino (TI)
51,11,0,0,From 3 to 6 years old,4,Male,1.0,0,A,0,Unplugged,Ticino (TI)
51,12,0,0,From 3 to 6 years old,4,Male,1.0,0,A,0,Unplugged,Ticino (TI)
52,1,2,1,From 3 to 6 years old,6,Male,1.0,2,A,3,Unplugged,Ticino (TI)
52,2,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
52,3,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
52,4,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
52,5,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
52,6,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
52,7,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
52,8,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
52,9,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
52,10,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
52,11,1,0,From 3 to 6 years old,6,Male,1.0,2,A,1,Unplugged,Ticino (TI)
52,12,1,1,From 3 to 6 years old,6,Male,1.0,2,A,2,Unplugged,Ticino (TI)
53,1,2,1,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
53,2,2,1,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
53,3,1,1,From 14 to 16 years old,14,Male,5.0,11,C,2,Unplugged,Ticino (TI)
53,4,1,1,From 14 to 16 years old,14,Male,5.0,11,C,2,Unplugged,Ticino (TI)
53,5,2,1,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
53,6,1,1,From 14 to 16 years old,14,Male,5.0,11,C,2,Unplugged,Ticino (TI)
53,7,1,1,From 14 to 16 years old,14,Male,5.0,11,C,2,Unplugged,Ticino (TI)
53,8,1,2,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
53,9,1,2,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
53,10,2,2,From 14 to 16 years old,14,Male,5.0,11,C,4,Unplugged,Ticino (TI)
53,11,0,1,From 14 to 16 years old,14,Male,5.0,11,C,1,Unplugged,Ticino (TI)
53,12,2,1,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
54,1,2,1,From 14 to 16 years old,15,Male,5.0,11,C,3,Unplugged,Ticino (TI)
54,2,2,1,From 14 to 16 years old,15,Male,5.0,11,C,3,Unplugged,Ticino (TI)
54,3,2,2,From 14 to 16 years old,15,Male,5.0,11,C,4,Unplugged,Ticino (TI)
54,4,2,1,From 14 to 16 years old,15,Male,5.0,11,C,3,Unplugged,Ticino (TI)
54,5,2,1,From 14 to 16 years old,15,Male,5.0,11,C,3,Unplugged,Ticino (TI)
54,6,1,1,From 14 to 16 years old,15,Male,5.0,11,C,2,Unplugged,Ticino (TI)
54,7,2,2,From 14 to 16 years old,15,Male,5.0,11,C,4,Unplugged,Ticino (TI)
54,8,1,1,From 14 to 16 years old,15,Male,5.0,11,C,2,Unplugged,Ticino (TI)
54,9,1,2,From 14 to 16 years old,15,Male,5.0,11,C,3,Unplugged,Ticino (TI)
54,10,1,2,From 14 to 16 years old,15,Male,5.0,11,C,3,Unplugged,Ticino (TI)
54,11,1,1,From 14 to 16 years old,15,Male,5.0,11,C,2,Unplugged,Ticino (TI)
54,12,1,1,From 14 to 16 years old,15,Male,5.0,11,C,2,Unplugged,Ticino (TI)
55,1,2,1,From 14 to 16 years old,15,Female,5.0,11,C,3,Unplugged,Ticino (TI)
55,2,2,1,From 14 to 16 years old,15,Female,5.0,11,C,3,Unplugged,Ticino (TI)
55,3,1,1,From 14 to 16 years old,15,Female,5.0,11,C,2,Unplugged,Ticino (TI)
55,4,1,1,From 14 to 16 years old,15,Female,5.0,11,C,2,Unplugged,Ticino (TI)
55,5,1,1,From 14 to 16 years old,15,Female,5.0,11,C,2,Unplugged,Ticino (TI)
55,6,1,1,From 14 to 16 years old,15,Female,5.0,11,C,2,Unplugged,Ticino (TI)
55,7,1,2,From 14 to 16 years old,15,Female,5.0,11,C,3,Unplugged,Ticino (TI)
55,8,1,2,From 14 to 16 years old,15,Female,5.0,11,C,3,Unplugged,Ticino (TI)
55,9,1,2,From 14 to 16 years old,15,Female,5.0,11,C,3,Unplugged,Ticino (TI)
55,10,1,1,From 14 to 16 years old,15,Female,5.0,11,C,2,Unplugged,Ticino (TI)
55,11,1,1,From 14 to 16 years old,15,Female,5.0,11,C,2,Unplugged,Ticino (TI)
55,12,1,0,From 14 to 16 years old,15,Female,5.0,11,C,1,Unplugged,Ticino (TI)
56,1,2,1,From 14 to 16 years old,14,Female,5.0,11,C,3,Unplugged,Ticino (TI)
56,2,2,1,From 14 to 16 years old,14,Female,5.0,11,C,3,Unplugged,Ticino (TI)
56,3,2,2,From 14 to 16 years old,14,Female,5.0,11,C,4,Unplugged,Ticino (TI)
56,4,2,1,From 14 to 16 years old,14,Female,5.0,11,C,3,Unplugged,Ticino (TI)
56,5,2,1,From 14 to 16 years old,14,Female,5.0,11,C,3,Unplugged,Ticino (TI)
56,6,2,1,From 14 to 16 years old,14,Female,5.0,11,C,3,Unplugged,Ticino (TI)
56,7,2,2,From 14 to 16 years old,14,Female,5.0,11,C,4,Unplugged,Ticino (TI)
56,8,2,2,From 14 to 16 years old,14,Female,5.0,11,C,4,Unplugged,Ticino (TI)
56,9,2,2,From 14 to 16 years old,14,Female,5.0,11,C,4,Unplugged,Ticino (TI)
56,10,2,1,From 14 to 16 years old,14,Female,5.0,11,C,3,Unplugged,Ticino (TI)
56,11,2,1,From 14 to 16 years old,14,Female,5.0,11,C,3,Unplugged,Ticino (TI)
56,12,2,0,From 14 to 16 years old,14,Female,5.0,11,C,2,Unplugged,Ticino (TI)
57,1,2,1,From 14 to 16 years old,15,Male,5.0,11,C,3,Unplugged,Ticino (TI)
57,2,2,1,From 14 to 16 years old,15,Male,5.0,11,C,3,Unplugged,Ticino (TI)
57,3,1,1,From 14 to 16 years old,15,Male,5.0,11,C,2,Unplugged,Ticino (TI)
57,4,2,1,From 14 to 16 years old,15,Male,5.0,11,C,3,Unplugged,Ticino (TI)
57,5,2,1,From 14 to 16 years old,15,Male,5.0,11,C,3,Unplugged,Ticino (TI)
57,6,1,1,From 14 to 16 years old,15,Male,5.0,11,C,2,Unplugged,Ticino (TI)
57,7,1,1,From 14 to 16 years old,15,Male,5.0,11,C,2,Unplugged,Ticino (TI)
57,8,1,0,From 14 to 16 years old,15,Male,5.0,11,C,1,Unplugged,Ticino (TI)
57,9,1,2,From 14 to 16 years old,15,Male,5.0,11,C,3,Unplugged,Ticino (TI)
57,10,1,1,From 14 to 16 years old,15,Male,5.0,11,C,2,Unplugged,Ticino (TI)
57,11,1,1,From 14 to 16 years old,15,Male,5.0,11,C,2,Unplugged,Ticino (TI)
57,12,1,1,From 14 to 16 years old,15,Male,5.0,11,C,2,Unplugged,Ticino (TI)
58,1,2,1,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
58,2,2,1,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
58,3,2,1,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
58,4,2,1,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
58,5,2,1,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
58,6,2,1,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
58,7,2,0,From 14 to 16 years old,14,Male,5.0,11,C,2,Unplugged,Ticino (TI)
58,8,2,0,From 14 to 16 years old,14,Male,5.0,11,C,2,Unplugged,Ticino (TI)
58,9,2,0,From 14 to 16 years old,14,Male,5.0,11,C,2,Unplugged,Ticino (TI)
58,10,2,1,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
58,11,2,1,From 14 to 16 years old,14,Male,5.0,11,C,3,Unplugged,Ticino (TI)
58,12,2,0,From 14 to 16 years old,14,Male,5.0,11,C,2,Unplugged,Ticino (TI)
59,1,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
59,2,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
59,3,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
59,4,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
59,5,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
59,6,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
59,7,1,0,From 14 to 16 years old,13,Male,4.0,10,C,1,Unplugged,Ticino (TI)
59,8,1,0,From 14 to 16 years old,13,Male,4.0,10,C,1,Unplugged,Ticino (TI)
59,9,1,2,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
59,10,1,1,From 14 to 16 years old,13,Male,4.0,10,C,2,Unplugged,Ticino (TI)
59,11,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
59,12,2,0,From 14 to 16 years old,13,Male,4.0,10,C,2,Unplugged,Ticino (TI)
60,1,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
60,2,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
60,3,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
60,4,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
60,5,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
60,6,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
60,7,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
60,8,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
60,9,2,2,From 14 to 16 years old,13,Female,4.0,10,C,4,Unplugged,Ticino (TI)
60,10,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
60,11,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
60,12,2,0,From 14 to 16 years old,13,Female,4.0,10,C,2,Unplugged,Ticino (TI)
61,1,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
61,2,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
61,3,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
61,4,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
61,5,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
61,6,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
61,7,1,2,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
61,8,1,2,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
61,9,1,2,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
61,10,1,1,From 14 to 16 years old,13,Female,4.0,10,C,2,Unplugged,Ticino (TI)
61,11,1,1,From 14 to 16 years old,13,Female,4.0,10,C,2,Unplugged,Ticino (TI)
61,12,1,0,From 14 to 16 years old,13,Female,4.0,10,C,1,Unplugged,Ticino (TI)
62,1,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
62,2,1,1,From 14 to 16 years old,13,Female,4.0,10,C,2,Unplugged,Ticino (TI)
62,3,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
62,4,2,2,From 14 to 16 years old,13,Female,4.0,10,C,4,Unplugged,Ticino (TI)
62,5,1,1,From 14 to 16 years old,13,Female,4.0,10,C,2,Unplugged,Ticino (TI)
62,6,1,1,From 14 to 16 years old,13,Female,4.0,10,C,2,Unplugged,Ticino (TI)
62,7,1,2,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
62,8,1,2,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
62,9,2,2,From 14 to 16 years old,13,Female,4.0,10,C,4,Unplugged,Ticino (TI)
62,10,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
62,11,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
62,12,2,0,From 14 to 16 years old,13,Female,4.0,10,C,2,Unplugged,Ticino (TI)
63,1,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
63,2,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
63,3,1,1,From 14 to 16 years old,13,Female,4.0,10,C,2,Unplugged,Ticino (TI)
63,4,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
63,5,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
63,6,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
63,7,1,1,From 14 to 16 years old,13,Female,4.0,10,C,2,Unplugged,Ticino (TI)
63,8,2,2,From 14 to 16 years old,13,Female,4.0,10,C,4,Unplugged,Ticino (TI)
63,9,1,2,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
63,10,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
63,11,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
63,12,1,0,From 14 to 16 years old,13,Female,4.0,10,C,1,Unplugged,Ticino (TI)
64,1,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
64,2,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
64,3,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
64,4,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
64,5,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
64,6,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
64,7,2,0,From 14 to 16 years old,13,Male,4.0,10,C,2,Unplugged,Ticino (TI)
64,8,2,0,From 14 to 16 years old,13,Male,4.0,10,C,2,Unplugged,Ticino (TI)
64,9,2,2,From 14 to 16 years old,13,Male,4.0,10,C,4,Unplugged,Ticino (TI)
64,10,2,2,From 14 to 16 years old,13,Male,4.0,10,C,4,Unplugged,Ticino (TI)
64,11,2,1,From 14 to 16 years old,13,Male,4.0,10,C,3,Unplugged,Ticino (TI)
64,12,2,0,From 14 to 16 years old,13,Male,4.0,10,C,2,Unplugged,Ticino (TI)
65,1,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
65,2,1,1,From 14 to 16 years old,13,Female,4.0,10,C,2,Unplugged,Ticino (TI)
65,3,1,1,From 14 to 16 years old,13,Female,4.0,10,C,2,Unplugged,Ticino (TI)
65,4,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
65,5,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
65,6,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
65,7,1,2,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
65,8,2,2,From 14 to 16 years old,13,Female,4.0,10,C,4,Unplugged,Ticino (TI)
65,9,2,2,From 14 to 16 years old,13,Female,4.0,10,C,4,Unplugged,Ticino (TI)
65,10,0,2,From 14 to 16 years old,13,Female,4.0,10,C,2,Unplugged,Ticino (TI)
65,11,2,1,From 14 to 16 years old,13,Female,4.0,10,C,3,Unplugged,Ticino (TI)
65,12,1,0,From 14 to 16 years old,13,Female,4.0,10,C,1,Unplugged,Ticino (TI)
66,1,2,1,From 7 to 9 years old,8,Female,6.0,5,B,3,Unplugged,Ticino (TI)
66,2,2,1,From 7 to 9 years old,8,Female,6.0,5,B,3,Unplugged,Ticino (TI)
66,3,1,1,From 7 to 9 years old,8,Female,6.0,5,B,2,Unplugged,Ticino (TI)
66,4,1,1,From 7 to 9 years old,8,Female,6.0,5,B,2,Unplugged,Ticino (TI)
66,5,1,1,From 7 to 9 years old,8,Female,6.0,5,B,2,Unplugged,Ticino (TI)
66,6,1,1,From 7 to 9 years old,8,Female,6.0,5,B,2,Unplugged,Ticino (TI)
66,7,1,0,From 7 to 9 years old,8,Female,6.0,5,B,1,Unplugged,Ticino (TI)
66,8,1,0,From 7 to 9 years old,8,Female,6.0,5,B,1,Unplugged,Ticino (TI)
66,9,0,0,From 7 to 9 years old,8,Female,6.0,5,B,0,Unplugged,Ticino (TI)
66,10,1,0,From 7 to 9 years old,8,Female,6.0,5,B,1,Unplugged,Ticino (TI)
66,11,1,0,From 7 to 9 years old,8,Female,6.0,5,B,1,Unplugged,Ticino (TI)
66,12,1,0,From 7 to 9 years old,8,Female,6.0,5,B,1,Unplugged,Ticino (TI)
67,1,1,2,From 7 to 9 years old,9,Female,6.0,5,B,3,Unplugged,Ticino (TI)
67,2,1,1,From 7 to 9 years old,9,Female,6.0,5,B,2,Unplugged,Ticino (TI)
67,3,1,1,From 7 to 9 years old,9,Female,6.0,5,B,2,Unplugged,Ticino (TI)
67,4,1,1,From 7 to 9 years old,9,Female,6.0,5,B,2,Unplugged,Ticino (TI)
67,5,1,1,From 7 to 9 years old,9,Female,6.0,5,B,2,Unplugged,Ticino (TI)
67,6,1,1,From 7 to 9 years old,9,Female,6.0,5,B,2,Unplugged,Ticino (TI)
67,7,1,2,From 7 to 9 years old,9,Female,6.0,5,B,3,Unplugged,Ticino (TI)
67,8,1,2,From 7 to 9 years old,9,Female,6.0,5,B,3,Unplugged,Ticino (TI)
